Wave Length,CH1(703.7),CH1(827.9),CH2(704.5),CH2(827.2),CH3(703.7),CH3(827.9),CH4(704.5),CH4(827.2),CH5(704.5),CH5(827.2),CH6(704.5),CH6(827.2),CH7(704.5),CH7(827.2),CH8(703.7),CH8(827.9),CH9(704.5),CH9(827.2),CH10(703.7),CH10(827.2),CH11(703.7),CH11(827.9),CH12(703.7),CH12(827.2),CH13(703.7),CH13(827.2),CH14(703.7),CH14(827.2),CH15(703.7),CH15(827.2),CH16(703.7),CH16(827.2),CH17(703.7),CH17(827.2),CH18(703.7),CH18(827.2),CH19(703.7),CH19(827.2),CH20(703.7),CH20(827.2),CH21(703.7),CH21(827.2),CH22(704.5),CH22(827.2),CH23(703.7),CH23(827.2),CH24(704.5),CH24(827.2)
Analog Gain,19.921569,19.921569,19.921569,19.921569,45.490196,45.490196,19.921569,19.921569,68.235294,68.235294,45.490196,45.490196,68.235294,68.235294,45.490196,45.490196,1.254902,1.254902,68.235294,68.235294,1.254902,1.254902,1.254902,1.254902,114.509804,114.509804,114.509804,114.509804,6.588235,6.588235,114.509804,114.509804,1.254902,1.254902,6.588235,6.588235,1.254902,1.254902,6.588235,6.588235,2.823529,2.823529,1.254902,1.254902,2.823529,2.823529,2.823529,2.823529
1337,-0.14922716,0.15891042,-0.17862931,0.22567137,0.08882518,-0.35013026,-0.05009465,-1.13920689,-0.18468261,-1.01403642,-0.16959938,-0.45864522,-1.01930642,-1.4544698,0.56967163,-2.40619612,0.58117616,-1.38863897,-1.28778434,-0.4877629,-1.74088621,-0.97451735,-0.43726504,-0.41052178,0,28:57.3,0,0,0,,,,,,,,,,,,,,,,,,,
1338,-0.17946638,0.14122191,-0.27467722,0.22831891,0.06912707,-0.37577385,0.00832942,-1.16210365,-0.19907477,-0.91300094,-0.14736983,-0.40727809,-1.0146085,-1.49909413,0.54972398,-2.40835309,0.5571093,-1.37999535,-1.25430727,-0.49962479,-1.7587676,-0.99054116,-0.44863164,-0.43184352,0,28:57.4,0,0,0,,,,,,,,,,,,,,,,,,,
1339,-0.22272781,0.12501577,-0.28275302,0.21521033,0.03946438,-0.3954758,0.14521781,-1.19381416,-0.17986768,-0.78824151,-0.11560365,-0.33946365,-1.02714944,-1.51226938,0.56797957,-2.40078735,0.52452117,-1.39047742,-1.23919117,-0.50160789,-1.77488661,-1.00279403,-0.46325037,-0.45044041,0,28:57.5,0,0,0,,,,,,,,,,,,,,,,,,,
1340,-0.2207934,0.11094426,-0.32380012,0.22371282,0.02210565,-0.41208571,0.05441732,-1.21246624,-0.14105628,-0.63630331,-0.07668842,-0.27154034,-1.16755486,-1.5701195,0.5579083,-2.41321826,0.51410151,-1.35990691,-1.12985516,-0.53300452,-1.7767663,-1.0231868,-0.47172707,-0.46543911,0,28:57.6,0,0,0,,,,,,,,,,,,,,,,,,,
1341,-0.16182078,0.14927866,-0.22521935,0.23588248,0.02136089,-0.40260947,0.11444484,-1.16876745,-0.08642697,-0.36210412,0.00173578,-0.16021299,-1.45192671,-1.65755451,0.32045433,-2.49760866,0.66005105,-1.33495486,-0.96317273,-0.59076512,-1.7670083,-1.02871382,-0.44785148,-0.42758858,0,28:57.7,0,0,0,,,,,,,,,,,,,,,,,,,
1342,-0.0593375,0.18733573,-0.18128368,0.26210356,0.05644456,-0.34469482,0.14657748,-1.11169219,-0.01074808,-0.13495582,0.07564843,-0.05182962,-1.45638108,-1.71213555,0.14348422,-2.59576225,0.77786922,-1.3447113,-0.87382591,-0.63180053,-1.78488588,-1.02251148,-0.4210493,-0.38418171,0,28:57.8,0,0,0,,,,,,,,,,,,,,,,,,,
1343,-0.05161248,0.19015899,-0.17373189,0.26670161,0.05692112,-0.35062462,0.1039635,-1.11980939,0.04220612,-0.03521769,0.11833152,0.01555577,-1.62190783,-1.74041677,0.07453546,-2.65515065,0.77953124,-1.36717296,-0.89763081,-0.64656645,-1.82092428,-1.03456402,-0.41369808,-0.38307023,0,28:57.9,0,0,0,,,,,,,,,,,,,,,,,,,
1344,-0.12015398,0.18010959,-0.13503617,0.21568514,0.06295271,-0.36425531,0.12949625,-1.1494298,0.01604366,0.08438961,0.17458056,0.08036563,-1.63624406,-1.81216598,0.02729242,-2.66353416,0.7590912,-1.36387706,-0.83366269,-0.65995723,-1.83963621,-1.04548705,-0.41652331,-0.39797139,0,28:58.0,0,0,0,,,,,,,,,,,,,,,,,,,
1345,-0.10090815,0.16627076,-0.23054183,0.18369162,0.054396,-0.39378479,0.0817594,-1.18138111,0.05808852,0.13628131,0.21368502,0.11869865,-1.54395485,-1.76093352,0.13830137,-2.6427753,0.72456366,-1.38932765,-0.88588345,-0.64353538,-1.86079872,-1.05431712,-0.42703614,-0.41123286,0,28:58.1,0,0,0,,,,,,,,,,,,,,,,,,,
1346,-0.14271288,0.14644364,-0.3021737,0.16943055,0.03876159,-0.39046994,0.08123468,-1.20902061,0.11180203,0.16653346,0.22884023,0.14250889,-1.51041365,-1.77500319,0.17875925,-2.6204958,0.66499668,-1.42458153,-0.95418453,-0.62251902,-1.87746537,-1.0608387,-0.4403336,-0.4280619,0,28:58.2,0,0,0,,,,,,,,,,,,,,,,,,,
1347,-0.19413996,0.12947433,-0.21426281,0.13455993,0.01981859,-0.42891163,0.10521209,-1.2461431,0.17227235,0.22112525,0.2450676,0.16977811,-1.47538352,-1.77323234,0.31853539,-2.6032424,0.61567253,-1.45762432,-1.02903485,-0.60533059,-1.88949752,-1.0668211,-0.45416498,-0.44505519,0,28:58.3,0,0,0,,,,,,,,,,,,,,,,,,,
1348,-0.23903577,0.11110002,-0.24018015,0.11521311,0.00547664,-0.45227468,0.12870149,-1.27462816,0.1446169,0.23376863,0.24452348,0.17783785,-1.41221881,-1.77357483,0.36436149,-2.61349821,0.55965555,-1.48301506,-1.11286879,-0.59662378,-1.902771,-1.07443368,-0.46871281,-0.46264207,0,28:58.4,0,0,0,,,,,,,,,,,,,,,,,,,
1349,-0.19856608,0.10735171,-0.25734466,0.11406605,-0.00227058,-0.46562698,0.09930317,-1.27882981,0.1277703,0.27021834,0.26048627,0.18950796,-1.37380314,-1.73464203,0.45015916,-2.62725759,0.55530196,-1.51774061,-1.19653988,-0.57491505,-1.90968549,-1.07568812,-0.47241816,-0.46251643,0,28:58.5,0,0,0,,,,,,,,,,,,,,,,,,,
1350,-0.11467648,0.15509333,-0.27546391,0.1354851,0.02421895,-0.43175507,0.07631287,-1.20834982,0.12132712,0.37438548,0.30490187,0.22770914,-1.38059008,-1.69919801,0.43521979,-2.64370227,0.69785547,-1.51685309,-1.25859594,-0.54788363,-1.89044309,-1.04184592,-0.44036865,-0.40222216,0,28:58.6,0,0,0,,,,,,,,,,,,,,,,,,,
1351,-0.07778967,0.18961519,-0.21788728,0.2069231,0.05092594,-0.40552509,0.07753827,-1.15632415,0.12862763,0.39622214,0.32444945,0.24573606,-1.33763146,-1.69466996,0.48360026,-2.66312885,0.76728952,-1.51563251,-1.25025403,-0.54140455,-1.87316608,-1.00744915,-0.41331387,-0.3631703,0,28:58.7,0,0,0,,,,,,,,,,,,,,,,,,,
1352,-0.07410003,0.19292608,-0.09310785,0.22540785,0.06142364,-0.40565085,0.14758074,-1.15723181,0.12727331,0.40232342,0.32951286,0.24402916,-1.41464102,-1.68395877,0.44449136,-2.64526224,0.75931394,-1.50488448,-1.1971705,-0.54679185,-1.86530876,-1.00157917,-0.41001314,-0.36691624,0,28:58.8,0,0,0,,,,,,,,,,,,,,,,,,,
1353,-0.08110672,0.1808082,-0.18895452,0.18682274,0.0578591,-0.41157013,0.19986854,-1.1821996,0.17088009,0.36867169,0.32981086,0.24176882,-1.34833264,-1.68037152,0.46044481,-2.63125753,0.72168356,-1.49123847,-1.16909909,-0.54647446,-1.86513638,-1.00575185,-0.41411796,-0.38053575,0,28:58.9,0,0,0,,,,,,,,,,,,,,,,,,,
1354,-0.11033513,0.1668659,-0.22388303,0.15979926,0.05119428,-0.42131987,0.09646433,-1.2036047,0.15072635,0.32810515,0.31926233,0.23160478,-1.42432761,-1.66182411,0.46073204,-2.59940076,0.68499511,-1.47572351,-1.15961027,-0.54756254,-1.86343384,-1.010782,-0.42133015,-0.39734861,0,28:59.0,0,0,0,,,,,,,,,,,,,,,,,,,
1355,-0.15858272,0.14702383,-0.18417571,0.17107546,0.03613222,-0.42245415,0.12870505,-1.22324729,0.10138701,0.2750853,0.30007142,0.21698013,-1.29414487,-1.6807158,0.43204421,-2.6017499,0.63343024,-1.46868777,-1.1358006,-0.55752516,-1.86522436,-1.02495289,-0.43221408,-0.41930479,0,28:59.1,0,0,0,,,,,,,,,,,,,,,,,,,
1356,-0.2044832,0.12752014,-0.29388028,0.14411688,0.02267998,-0.4492296,0.09907407,-1.24193132,0.08442457,0.24469267,0.28454804,0.20563599,-1.47581506,-1.72082746,0.41856822,-2.60540915,0.59402329,-1.46694827,-1.11041152,-0.57301593,-1.86963809,-1.04207516,-0.44736841,-0.4409802,0,28:59.2,0,0,0,,,,,,,,,,,,,,,,,,,
1357,-0.20964694,0.10693672,-0.30985028,0.12897563,0.01117919,-0.4546321,0.10934445,-1.26128805,0.15115736,0.23301265,0.27044871,0.19450599,-1.57628369,-1.76177764,0.36592233,-2.6320231,0.56535459,-1.45908976,-1.07146442,-0.60064268,-1.87967205,-1.06461167,-0.46116203,-0.46198672,0,28:59.3,0,0,0,,,,,,,,,,,,,,,,,,,
1358,-0.21062236,0.10369577,-0.29352841,0.10679945,0.00573641,-0.46362019,0.07131402,-1.25782108,0.08728312,0.22367361,0.26127464,0.18763018,-1.46730053,-1.782902,0.28594065,-2.6434164,0.58703959,-1.43779469,-1.0233041,-0.62395811,-1.87126684,-1.08017659,-0.46490604,-0.46618217,0,28:59.4,0,0,0,,,,,,,,,,,,,,,,,,,
1359,-0.12654683,0.14919472,-0.18079323,0.14279565,0.03122478,-0.43676567,0.08309259,-1.1921978,0.10057757,0.26117471,0.28083059,0.18492988,-1.43338037,-1.75637329,0.19946252,-2.66494393,0.74763584,-1.39999938,-1.01865983,-0.62202251,-1.83003974,-1.0549823,-0.43431509,-0.41022196,0,28:59.5,0,0,0,,,,,,,,,,,,,,,,,,,
1360,-0.08023925,0.18058661,-0.12728705,0.19984058,0.06994018,-0.37624332,0.03607857,-1.1464684,0.03988335,0.18570346,0.25441462,0.1319041,-1.55746984,-1.73656964,0.13612241,-2.6733427,0.83145201,-1.38078165,-0.94647729,-0.63977247,-1.80483961,-1.02697849,-0.41488537,-0.37586874,0,28:59.6,0,0,0,,,,,,,,,,,,,,,,,,,
1361,-0.12527153,0.18285225,-0.14431357,0.22451486,0.08725929,-0.36890903,0.15079094,-1.13552284,-0.0774196,-0.01688474,0.18809029,0.02969898,-1.7599467,-1.87733603,-0.11103776,-2.64017129,0.80351353,-1.32268453,-0.79020375,-0.72232437,-1.82890666,-1.05809689,-0.4118129,-0.38649017,0,28:59.7,0,0,0,,,,,,,,,,,,,,,,,,,
1362,-0.129627,0.17382552,-0.19828746,0.22384442,0.07827905,-0.36742777,0.13805495,-1.14475334,-0.07725552,-0.24547121,0.10921675,-0.07164299,-1.67353749,-1.98174262,-0.22047362,-2.65900588,0.76987338,-1.31079483,-0.79955071,-0.77094328,-1.85858893,-1.11436307,-0.41626209,-0.40633345,0,28:59.8,0,0,0,,,,,,,,,,,,,,,,,,,
1363,-0.12909545,0.15670706,-0.13703448,0.27236477,0.06620379,-0.36406642,0.0035845,-1.14622474,-0.04028209,-0.46452087,0.00395582,-0.1936878,-1.71804857,-1.93246007,-0.19559324,-2.56962395,0.73568606,-1.23987472,-0.76984531,-0.77461445,-1.82834959,-1.12042773,-0.43089417,-0.42525306,0,28:59.9,0,0,0,,,,,,,,,,,,,,,,,,,
1364,-0.17579952,0.14016944,-0.21634798,0.26951313,0.06023268,-0.35946494,0.09168615,-1.15293443,-0.13791803,-0.65472913,-0.07071837,-0.28846774,-1.7465086,-1.94153976,-0.19167812,-2.51428843,0.69387519,-1.20583129,-0.7439115,-0.79073638,-1.83192897,-1.13527787,-0.44973889,-0.44606683,0,29:00.0,0,0,0,,,,,,,,,,,,,,,,,,,
1365,-0.24264349,0.12098765,-0.28754553,0.2194645,0.06813984,-0.35920572,0.13172999,-1.15922451,-0.14720315,-0.76350093,-0.12137234,-0.34630942,-1.52008271,-1.93311834,-0.0562036,-2.4785428,0.64283466,-1.20522285,-0.84072781,-0.76803845,-1.84142232,-1.15015924,-0.46673372,-0.46290696,0,29:00.1,0,0,0,,,,,,,,,,,,,,,,,,,
1366,-0.25407776,0.1001147,-0.32536295,0.18342714,0.02658942,-0.36760065,0.05174085,-1.17100489,-0.20614533,-0.84634018,-0.17288396,-0.40238661,-1.34115005,-1.91725349,-0.02413307,-2.42969894,0.59055811,-1.19508719,-0.91651511,-0.75453937,-1.84198403,-1.16858387,-0.48718897,-0.48203319,0,29:00.2,0,0,0,,,,,,,,,,,,,,,,,,,
1367,-0.22711429,0.10735171,-0.27125362,0.18821232,0.03185993,-0.36570799,0.06332788,-1.15142739,-0.21903491,-0.91288495,-0.20875786,-0.44780806,-1.39229202,-1.89470768,0.02176034,-2.40448809,0.59932911,-1.15270829,-0.94237852,-0.74444163,-1.81808329,-1.17571807,-0.48758504,-0.47769034,0,29:00.3,0,0,0,,,,,,,,,,,,,,,,,,,
1368,-0.10183632,0.15943432,-0.21400967,0.27221125,0.05413991,-0.33483392,0.064811,-1.07476163,-0.20430885,-0.84066385,-0.21152703,-0.44216704,-1.26053643,-1.75955439,0.21455994,-2.36625075,0.72549158,-1.15292048,-1.15413189,-0.67578387,-1.76938081,-1.13846779,-0.45813817,-0.41741651,0,29:00.4,0,0,0,,,,,,,,,,,,,,,,,,,
1369,-0.10824808,0.18328834,-0.12952748,0.2786074,0.07908078,-0.31150219,0.07364783,-1.03293097,-0.25426695,-0.99230427,-0.25296697,-0.5146156,-1.10422599,-1.68834901,0.40248567,-2.35887098,0.75328219,-1.15538764,-1.23043573,-0.63513267,-1.74722934,-1.10402763,-0.45142198,-0.3886655,0,29:00.5,0,0,0,,,,,,,,,,,,,,,,,,,
1370,-0.17055947,0.18035078,-0.21573938,0.29514757,0.07775319,-0.3044697,0.03430605,-1.02602875,-0.28599662,-1.13166904,-0.3123498,-0.58212966,-1.1423471,-1.73034465,0.34883755,-2.33825064,0.72414041,-1.13091421,-1.18813765,-0.64426225,-1.75316679,-1.10479343,-0.45645329,-0.40120298,0,29:00.6,0,0,0,,,,,,,,,,,,,,,,,,,
1371,-0.17461704,0.17049186,-0.1760889,0.28797042,0.08343107,-0.29879737,-0.07533565,-1.04146087,-0.31255803,-1.14878178,-0.32297993,-0.58760554,-1.07283092,-1.70197761,0.55679369,-2.36755037,0.67044657,-1.21218348,-1.35810065,-0.60267174,-1.77921855,-1.10296988,-0.45827377,-0.40977806,0,29:00.7,0,0,0,,,,,,,,,,,,,,,,,,,
1372,-0.16610576,0.16014183,-0.18462613,0.26831385,0.07679831,-0.32563484,-0.09246677,-1.06279051,-0.28820348,-1.04519892,-0.29854092,-0.55445027,-1.05937135,-1.67636418,0.60197353,-2.43097687,0.62066221,-1.27001214,-1.40800905,-0.59331369,-1.81987596,-1.11091089,-0.46702683,-0.4253417,0,29:00.8,0,0,0,,,,,,,,,,,,,,,,,,,
1373,-0.21986915,0.14649925,-0.274151,0.25483277,0.0570375,-0.33255199,0.0001868,-1.09600961,-0.18324623,-0.85235316,-0.23229071,-0.44532812,-1.08007145,-1.67203903,0.55050886,-2.46852541,0.5826807,-1.29515886,-1.36344218,-0.60813445,-1.84952974,-1.12510586,-0.48095369,-0.44698972,0,29:00.9,0,0,0,,,,,,,,,,,,,,,,,,,
1374,-0.2444163,0.12648782,-0.22286052,0.23781551,0.03044845,-0.37851548,0.02240373,-1.13392067,-0.21283551,-0.59265894,-0.15708473,-0.31101158,-1.25366163,-1.73414183,0.48460793,-2.49526668,0.56230795,-1.30842686,-1.27834725,-0.62591493,-1.87555289,-1.14159143,-0.48880291,-0.46775618,0,29:01.0,0,0,0,,,,,,,,,,,,,,,,,,,
1375,-0.2679452,0.10857856,-0.24371806,0.22220692,-0.00374683,-0.40450174,0.06969687,-1.16519642,-0.13265771,-0.34256381,-0.09251311,-0.1917906,-1.03423381,-1.77399254,0.51777017,-2.52024984,0.52716601,-1.32198632,-1.23477387,-0.64245689,-1.90229738,-1.15800047,-0.50030398,-0.48451865,0,29:01.1,0,0,0,,,,,,,,,,,,,,,,,,,
1376,-0.22355761,0.1233112,-0.27401713,0.1663591,-0.00413774,-0.4141106,0.10886271,-1.15423131,-0.06796862,-0.10469885,0.01794473,-0.04202855,-1.11732101,-1.79073596,0.52111638,-2.52742815,0.58864802,-1.33796084,-1.23619556,-0.63891739,-1.9125104,-1.15883243,-0.49663979,-0.46256679,0,29:01.2,0,0,0,,,,,,,,,,,,,,,,,,,
1377,-0.09956446,0.17047769,-0.19611821,0.19230872,0.02230941,-0.41343385,0.14480038,-1.09638584,-0.0567205,0.17589156,0.11942433,0.09604916,-1.23184144,-1.76006675,0.48469868,-2.64156866,0.73113358,-1.43756008,-1.33713961,-0.60755813,-1.93007481,-1.11813712,-0.46746987,-0.39983302,0,29:01.3,0,0,0,,,,,,,,,,,,,,,,,,,
1378,-0.09472194,0.19113217,-0.25852835,0.23232783,0.02894972,-0.37781107,0.25512153,-1.08621609,0.08894689,0.27832556,0.17327887,0.15775076,-1.35267961,-1.72591043,0.56585962,-2.66186094,0.74309325,-1.47746587,-1.40239,-0.56986952,-1.92599988,-1.08930111,-0.45346546,-0.37529033,0,29:01.4,0,0,0,,,,,,,,,,,,,,,,,,,
1379,-0.11087733,0.18439579,-0.29780188,0.2167352,0.04163263,-0.40197468,0.19931456,-1.11961746,0.01506676,0.31953847,0.2015648,0.18866447,-1.39843285,-1.68982267,0.56520188,-2.63017106,0.70695436,-1.46221542,-1.3978107,-0.5635829,-1.91558254,-1.09130216,-0.45490515,-0.38440287,0,29:01.5,0,0,0,,,,,,,,,,,,,,,,,,,
1380,-0.10590993,0.17409988,-0.25911084,0.22191682,0.0666707,-0.42479438,0.15974562,-1.14745378,0.14341526,0.38339719,0.22095002,0.20961799,-1.39681935,-1.68696713,0.61544126,-2.62875462,0.64875209,-1.4924624,-1.41460228,-0.55543721,-1.93198359,-1.09688544,-0.4589988,-0.3960669,0,29:01.6,0,0,0,,,,,,,,,,,,,,,,,,,
1381,-0.13455027,0.15579684,-0.25885883,0.19360873,0.03723136,-0.4514783,0.11567683,-1.17399526,0.15051988,0.36383095,0.23099707,0.21785155,-1.32737851,-1.70395207,0.64441222,-2.62775087,0.58892739,-1.5125854,-1.43150079,-0.54942048,-1.94865954,-1.101964,-0.466353,-0.41264644,0,29:01.7,0,0,0,,,,,,,,,,,,,,,,,,,
1382,-0.17168948,0.13640922,-0.24330366,0.12277229,0.02134418,-0.46121883,0.16267653,-1.20040178,0.10502014,0.35829139,0.23704025,0.2209488,-1.22407556,-1.73580647,0.64491075,-2.63292813,0.56934506,-1.52588069,-1.41021955,-0.56305754,-1.95367932,-1.11440229,-0.47811592,-0.43246406,0,29:01.8,0,0,0,,,,,,,,,,,,,,,,,,,
1383,-0.2352206,0.115999,-0.30732793,0.13078466,0.00449682,-0.44516271,0.0502401,-1.21878552,0.09942088,0.33689758,0.2419955,0.2211875,-1.46085405,-1.78826141,0.55422091,-2.68373823,0.55387151,-1.5270164,-1.33406687,-0.58977002,-1.96049213,-1.13476324,-0.48970824,-0.45377487,0,29:01.9,0,0,0,,,,,,,,,,,,,,,,,,,
1384,-0.25249264,0.09735136,-0.30793166,0.12501922,-0.01397429,-0.46497378,0.09747513,-1.24325275,0.13058259,0.34359694,0.23636763,0.21771277,-1.33067787,-1.79220796,0.51132369,-2.69161129,0.5204134,-1.52802157,-1.31221151,-0.60489208,-1.97649884,-1.15141582,-0.50131351,-0.47281396,0,29:02.0,0,0,0,,,,,,,,,,,,,,,,,,,
1385,-0.19629636,0.10624231,-0.25262251,0.10589951,-0.00486687,-0.48962194,0.08338267,-1.23030376,0.14024633,0.37757879,0.24334788,0.22906908,-1.52871084,-1.83046997,0.46208853,-2.72161508,0.57762957,-1.51418674,-1.29159915,-0.61886787,-1.97165775,-1.15730155,-0.49538839,-0.46286935,0,29:02.1,0,0,0,,,,,,,,,,,,,,,,,,,
1386,-0.08149984,0.15620059,-0.16000599,0.18548119,0.03129856,-0.44180974,0.22009693,-1.16177225,0.14956886,0.4630976,0.2763406,0.27504468,-1.54965353,-1.7857517,0.51762366,-2.72398567,0.7393645,-1.50868225,-1.2856164,-0.59975123,-1.95434546,-1.11428344,-0.45976049,-0.39686695,0,29:02.2,0,0,0,,,,,,,,,,,,,,,,,,,
1387,-0.07393688,0.17791934,-0.11509375,0.1771037,0.06428207,-0.41414595,0.22139502,-1.13731098,0.27210653,0.51008266,0.29511881,0.29189,-1.46949387,-1.69942617,0.57110322,-2.73450756,0.76347941,-1.57345402,-1.3994751,-0.55911386,-1.95658493,-1.07475269,-0.441764,-0.36370602,0,29:02.3,0,0,0,,,,,,,,,,,,,,,,,,,
1388,-0.10935012,0.17329183,-0.11988543,0.21636152,0.06715766,-0.42529163,0.22876656,-1.15049851,0.21293747,0.48529297,0.298224,0.28838992,-1.58188605,-1.70837486,0.51786387,-2.79186511,0.74778837,-1.57985032,-1.33857405,-0.57659918,-1.96199858,-1.07582903,-0.43944541,-0.37511212,0,29:02.4,0,0,0,,,,,,,,,,,,,,,,,,,
1389,-0.12413801,0.15979391,-0.19429165,0.21295986,0.06146449,-0.44195384,0.23238069,-1.16608119,0.1689842,0.44751257,0.29489273,0.28114206,-1.57435668,-1.81011343,0.44607663,-2.81945848,0.71919847,-1.58957148,-1.27557468,-0.59690899,-1.97725177,-1.08494294,-0.44230694,-0.38955188,0,29:02.5,0,0,0,,,,,,,,,,,,,,,,,,,
1390,-0.12569168,0.14271697,-0.20918633,0.16270727,0.07287716,-0.46168897,0.1099585,-1.18574035,0.18394917,0.44104975,0.29408848,0.2773872,-1.33158302,-1.79458356,0.47837573,-2.78221989,0.68937236,-1.5881393,-1.28040993,-0.58645058,-1.97036839,-1.08957195,-0.45309448,-0.40407696,0,29:02.6,0,0,0,,,,,,,,,,,,,,,,,,,
1391,-0.15463144,0.12581827,-0.23699361,0.13976237,0.05965635,-0.46603698,0.14623469,-1.20679533,0.09908599,0.44590428,0.28831941,0.26947883,-1.56880665,-1.79534996,0.44379058,-2.78270292,0.64480698,-1.56807876,-1.26241517,-0.59465492,-1.9678278,-1.10483885,-0.47164613,-0.42525306,0,29:02.7,0,0,0,,,,,,,,,,,,,,,,,,,
1392,-0.2305423,0.10569192,-0.30809918,0.1338415,0.03720223,-0.45993251,0.09330894,-1.2342298,0.10577542,0.36794209,0.2742753,0.25149736,-1.60304213,-1.81445599,0.43820369,-2.770787,0.59316337,-1.56075907,-1.24301243,-0.61062372,-1.97822678,-1.1195147,-0.48148754,-0.44585145,0,29:02.8,0,0,0,,,,,,,,,,,,,,,,,,,
1393,-0.26784638,0.0819293,-0.3122741,0.07485329,0.01870432,-0.48431832,0.01770195,-1.25292003,0.12741505,0.30799401,0.26199567,0.2100817,-1.62515235,-1.85844684,0.42212969,-2.81276035,0.56777531,-1.59666824,-1.24662209,-0.6346373,-1.99436927,-1.1374402,-0.48638171,-0.46632093,0,29:02.9,0,0,0,,,,,,,,,,,,,,,,,,,
1394,-0.1969557,0.07772131,-0.31743336,0.09565665,0.01352104,-0.48489535,0.08633971,-1.24924493,0.06125799,0.27292341,0.26222444,0.17698318,-1.58877146,-1.79756999,0.42862451,-2.82586098,0.56538582,-1.66409528,-1.38224101,-0.60588807,-2.00025225,-1.13781977,-0.48481965,-0.45806551,0,29:03.0,0,0,0,,,,,,,,,,,,,,,,,,,
1395,-0.12322067,0.12843619,-0.2055667,0.15046531,0.02575605,-0.43643531,0.18372859,-1.17918813,0.08159968,0.35329905,0.30293328,0.19778694,-1.69678414,-1.7447145,0.46285653,-2.83461785,0.71222091,-1.660712,-1.40896046,-0.58702946,-1.96774876,-1.10425067,-0.44951355,-0.39544889,0,29:03.1,0,0,0,,,,,,,,,,,,,,,,,,,
1396,-0.07133685,0.15285063,-0.16134942,0.1646136,0.05902722,-0.41046292,0.16591847,-1.14170682,0.05724296,0.37037131,0.3016063,0.19161731,-1.56616402,-1.7250185,0.43155932,-2.90807009,0.76861084,-1.71382761,-1.4215045,-0.59050107,-1.97308707,-1.07722604,-0.42668247,-0.3646428,0,29:03.2,0,0,0,,,,,,,,,,,,,,,,,,,
1397,-0.10901485,0.14634216,-0.19089171,0.17473152,0.07561254,-0.38324761,0.19092286,-1.14181674,0.19742437,0.348281,0.26861602,0.17646459,-1.88693428,-1.84949994,0.09370172,-3.13242769,0.76547641,-1.81517696,-1.29952276,-0.68935239,-2.020432,-1.10142529,-0.42976171,-0.37938282,0,29:03.3,0,0,0,,,,,,,,,,,,,,,,,,,
1398,-0.13609087,0.1275609,-0.19725449,0.14721474,0.08788127,-0.41730073,0.14967179,-1.15406728,0.09614444,0.26387227,0.21863592,0.15116274,-2.38141179,-1.96101856,-0.46579492,-3.43902826,0.77699685,-2.01391816,-1.25955772,-0.81142068,-2.12686491,-1.14982069,-0.43210888,-0.40381578,0,29:03.4,0,0,0,,,,,,,,,,,,,,,,,,,
1399,-0.19294497,0.09887561,-0.26844686,0.15580977,0.07705029,-0.38538715,0.165178,-1.15847933,-0.03959197,0.00734593,0.1574717,0.02702895,-2.23739195,-1.9815793,-0.34804311,-3.29805088,0.72398818,-1.89205241,-1.2399509,-0.80474609,-2.08331442,-1.15615666,-0.44031742,-0.421514,0,29:03.5,0,0,0,,,,,,,,,,,,,,,,,,,
1400,-0.22766615,0.08508784,-0.26360905,0.14636055,0.05425196,-0.34395143,0.07695106,-1.16754651,-0.09883262,-0.37745699,0.03505876,-0.19816785,-2.17141747,-1.92286229,-0.20530327,-3.16507149,0.65709192,-1.78556895,-1.20809174,-0.81464309,-2.04307795,-1.17143154,-0.45713919,-0.4434855,0,29:03.6,0,0,0,,,,,,,,,,,,,,,,,,,
1401,-0.27769491,0.06988335,-0.28159019,0.16449942,0.04249253,-0.33330339,0.1136578,-1.18295527,-0.13755852,-0.56821597,-0.04128399,-0.31941628,-1.81522536,-1.92634249,-0.15930679,-3.13769674,0.58480281,-1.78880131,-1.27614045,-0.82306099,-2.05345964,-1.18825579,-0.47090471,-0.46295756,0,29:03.7,0,0,0,,,,,,,,,,,,,,,,,,,
1402,-0.28359696,0.05223711,-0.2584112,0.18757817,0.03288441,-0.35615319,-0.02477916,-1.20601559,-0.18563274,-0.64120859,-0.04263369,-0.3568922,-1.8261162,-1.88051963,-0.01263052,-2.96861315,0.54715616,-1.68557787,-1.28682423,-0.78718454,-2.048316,-1.18531454,-0.48679146,-0.48021451,0,29:03.8,0,0,0,,,,,,,,,,,,,,,,,,,
1403,-0.25835839,0.06471632,-0.33260733,0.15613678,0.02821809,-0.36281097,0.04530736,-1.19445872,-0.21926527,-0.65205693,-0.05666989,-0.35463604,-1.56858575,-1.80574739,0.18378362,-2.90481091,0.56508756,-1.69343281,-1.48101449,-0.72470868,-2.01224685,-1.17860913,-0.49038228,-0.46789458,0,29:03.9,0,0,0,,,,,,,,,,,,,,,,,,,
1404,-0.16032645,0.11593823,-0.22581273,0.24192548,0.04755992,-0.31815872,0.06184128,-1.12367213,-0.20792235,-0.59370667,-0.04795908,-0.34247598,-1.50818241,-1.74415088,0.26709896,-2.90006542,0.70264423,-1.67124438,-1.58107424,-0.67573708,-1.95678329,-1.13461435,-0.46443871,-0.40646911,0,29:04.0,0,0,0,,,,,,,,,,,,,,,,,,,
